,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
12433,train_12433,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12434,train_12434,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12435,train_12435,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12436,train_12436,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12437,train_12437,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12438,train_12438,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12439,train_12439,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,train_12440,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12441,train_12441,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12442,train_12442,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12443,train_12443,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12444,train_12444,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12445,train_12445,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12446,train_12446,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12447,train_12447,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12448,train_12448,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12449,train_12449,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12450,train_12450,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12451,train_12451,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12452,train_12452,agriculture haze primary water,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12453,train_12453,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12454,train_12454,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12455,train_12455,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12456,train_12456,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12457,train_12457,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12458,train_12458,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12459,train_12459,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12460,train_12460,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12461,train_12461,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12462,train_12462,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12463,train_12463,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12464,train_12464,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12465,train_12465,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12466,train_12466,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12467,train_12467,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12468,train_12468,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12469,train_12469,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12470,train_12470,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12471,train_12471,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12472,train_12472,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12473,train_12473,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12474,train_12474,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12475,train_12475,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12476,train_12476,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12477,train_12477,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12478,train_12478,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12479,train_12479,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12480,train_12480,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12481,train_12481,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12482,train_12482,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12483,train_12483,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12484,train_12484,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12485,train_12485,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12486,train_12486,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12487,train_12487,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12488,train_12488,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12489,train_12489,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12490,train_12490,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12491,train_12491,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12492,train_12492,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12493,train_12493,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12494,train_12494,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12495,train_12495,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12496,train_12496,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12497,train_12497,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12498,train_12498,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12499,train_12499,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12500,train_12500,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12501,train_12501,agriculture clear cultivation primary road water,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
12502,train_12502,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12503,train_12503,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12504,train_12504,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12505,train_12505,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12506,train_12506,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12507,train_12507,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12508,train_12508,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12509,train_12509,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12510,train_12510,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12511,train_12511,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12512,train_12512,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12513,train_12513,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12514,train_12514,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12515,train_12515,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12516,train_12516,clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12517,train_12517,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12518,train_12518,cloudy primary water,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12519,train_12519,agriculture clear cultivation primary slash_burn,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
12520,train_12520,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12521,train_12521,clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12522,train_12522,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12523,train_12523,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12524,train_12524,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12525,train_12525,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12526,train_12526,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12527,train_12527,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12528,train_12528,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12529,train_12529,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12530,train_12530,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12531,train_12531,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12532,train_12532,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12533,train_12533,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12534,train_12534,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12535,train_12535,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12536,train_12536,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12537,train_12537,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12538,train_12538,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12539,train_12539,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12540,train_12540,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12541,train_12541,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12542,train_12542,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12543,train_12543,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12544,train_12544,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12545,train_12545,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12546,train_12546,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12547,train_12547,clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12548,train_12548,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12549,train_12549,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12550,train_12550,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12551,train_12551,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12552,train_12552,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12553,train_12553,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12554,train_12554,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12555,train_12555,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12556,train_12556,agriculture haze primary water,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12557,train_12557,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12558,train_12558,clear primary blooming,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12559,train_12559,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12560,train_12560,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12561,train_12561,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12562,train_12562,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12563,train_12563,artisinal_mine bare_ground clear cultivation primary water,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
12564,train_12564,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
12565,train_12565,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12566,train_12566,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12567,train_12567,clear primary road selective_logging,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12568,train_12568,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12569,train_12569,clear cultivation habitation primary,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12570,train_12570,clear water,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12571,train_12571,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12572,train_12572,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12573,train_12573,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12574,train_12574,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12575,train_12575,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12576,train_12576,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12577,train_12577,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12578,train_12578,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
12579,train_12579,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12580,train_12580,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12581,train_12581,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12582,train_12582,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12583,train_12583,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12584,train_12584,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12585,train_12585,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12586,train_12586,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,train_12587,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12588,train_12588,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12589,train_12589,agriculture bare_ground clear cultivation primary slash_burn,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12590,train_12590,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12591,train_12591,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12592,train_12592,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12593,train_12593,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12594,train_12594,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12595,train_12595,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12596,train_12596,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12597,train_12597,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12598,train_12598,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12599,train_12599,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,train_12600,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12601,train_12601,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12602,train_12602,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12603,train_12603,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12604,train_12604,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12605,train_12605,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12606,train_12606,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12607,train_12607,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12608,train_12608,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12609,train_12609,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12610,train_12610,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12611,train_12611,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12612,train_12612,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12613,train_12613,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12614,train_12614,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12615,train_12615,clear cultivation habitation primary road,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12616,train_12616,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12617,train_12617,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12618,train_12618,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12619,train_12619,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12620,train_12620,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12621,train_12621,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12622,train_12622,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12623,train_12623,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12624,train_12624,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12625,train_12625,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12626,train_12626,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12627,train_12627,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12628,train_12628,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12629,train_12629,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12630,train_12630,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12631,train_12631,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12632,train_12632,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12633,train_12633,agriculture haze primary water,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12634,train_12634,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12635,train_12635,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12636,train_12636,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12637,train_12637,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12638,train_12638,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12639,train_12639,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12640,train_12640,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12641,train_12641,clear conventional_mine habitation primary,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
12642,train_12642,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12643,train_12643,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12644,train_12644,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12645,train_12645,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12646,train_12646,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12647,train_12647,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12648,train_12648,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12649,train_12649,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12650,train_12650,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12651,train_12651,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12652,train_12652,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12653,train_12653,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12654,train_12654,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12655,train_12655,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12656,train_12656,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12657,train_12657,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12658,train_12658,agriculture bare_ground clear,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12659,train_12659,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
12660,train_12660,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12661,train_12661,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
12662,train_12662,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12663,train_12663,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
12664,train_12664,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12665,train_12665,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12666,train_12666,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12667,train_12667,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12668,train_12668,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12669,train_12669,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12670,train_12670,clear primary blooming,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12671,train_12671,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12672,train_12672,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12673,train_12673,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12674,train_12674,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12675,train_12675,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12676,train_12676,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12677,train_12677,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12678,train_12678,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12679,train_12679,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12680,train_12680,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12681,train_12681,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
12682,train_12682,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12683,train_12683,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12684,train_12684,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12685,train_12685,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12686,train_12686,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12687,train_12687,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12688,train_12688,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12689,train_12689,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12690,train_12690,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12691,train_12691,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12692,train_12692,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12693,train_12693,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12694,train_12694,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12695,train_12695,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12696,train_12696,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12697,train_12697,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12698,train_12698,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12699,train_12699,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12700,train_12700,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12701,train_12701,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12702,train_12702,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12703,train_12703,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12704,train_12704,blooming clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
12705,train_12705,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12706,train_12706,bare_ground clear conventional_mine primary road,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
